거래일자,거래시간,지역,전력거래량(MWh)
2024-07-26,12,대전시,12.827794
2024-07-26,13,대전시,13.555265
2024-07-26,14,대전시,35.72461
2024-07-26,15,대전시,36.340449
2024-07-26,16,대전시,34.577385
2024-07-26,17,대전시,26.693145
2024-07-26,18,대전시,9.0233
2024-07-26,19,대전시,7.208875
2024-07-26,20,대전시,6.671228
2024-07-26,21,대전시,6.579862
2024-07-26,22,대전시,6.580585
2024-07-26,23,대전시,6.650249
2024-07-26,24,대전시,6.600348
2024-07-26,1,광주시,21.298947
2024-07-26,2,광주시,21.311464
2024-07-26,3,광주시,21.322035
2024-07-26,4,광주시,21.314592
2024-07-26,5,광주시,21.227772
2024-07-26,6,광주시,21.263123
2024-07-26,7,광주시,25.67219
2024-07-26,8,광주시,52.387632
2024-07-26,9,광주시,107.970967
2024-07-26,10,광주시,132.342015
2024-07-26,11,광주시,127.808118
2024-07-26,12,광주시,118.567109
2024-07-26,13,광주시,128.141701
2024-07-26,14,광주시,130.918903
2024-07-26,15,광주시,132.613745
2024-07-26,16,광주시,129.010903
2024-07-26,17,광주시,118.653736
2024-07-26,18,광주시,115.641344
2024-07-26,19,광주시,113.799944
2024-07-26,20,광주시,113.113874
2024-07-26,21,광주시,49.394019
2024-07-26,22,광주시,21.524037
2024-07-26,23,광주시,21.38804
2024-07-26,24,광주시,21.356755
2024-07-26,1,대구시,271.354319
2024-07-26,2,대구시,270.836412
2024-07-26,3,대구시,270.604438
2024-07-26,4,대구시,271.690697
2024-07-26,5,대구시,272.559489
2024-07-26,6,대구시,272.575796
2024-07-26,7,대구시,273.758592
2024-07-26,8,대구시,279.05363
2024-07-26,9,대구시,289.956121
2024-07-26,10,대구시,295.86721
2024-07-26,11,대구시,313.185631
2024-07-26,12,대구시,327.894391
2024-07-26,13,대구시,345.123171
2024-07-26,14,대구시,351.536592
2024-07-26,15,대구시,347.259385
2024-07-26,16,대구시,332.382072
2024-07-26,17,대구시,305.361506
2024-07-26,18,대구시,288.645167
2024-07-26,19,대구시,282.009778
2024-07-26,20,대구시,305.785646
2024-07-26,21,대구시,273.83674
2024-07-26,22,대구시,273.083216
2024-07-26,23,대구시,273.253511
2024-07-26,24,대구시,273.419159
2024-07-26,1,세종시,657.323358
2024-07-26,2,세종시,657.89134
2024-07-26,3,세종시,657.437934
2024-07-26,4,세종시,658.580522
2024-07-26,5,세종시,658.479943
2024-07-26,6,세종시,658.927284
2024-07-26,7,세종시,659.63
2024-07-26,8,세종시,658.106416
2024-07-26,9,세종시,663.38542
2024-07-26,10,세종시,669.087962
2024-07-26,11,세종시,778.378533
2024-07-26,12,세종시,776.657429
2024-07-26,13,세종시,812.027466
2024-07-26,14,세종시,811.338752
2024-07-26,15,세종시,860.42312
2024-07-26,16,세종시,844.979983
2024-07-26,17,세종시,780.206461
2024-07-26,18,세종시,676.636695
2024-07-26,19,세종시,736.705773
2024-07-26,20,세종시,733.082285
2024-07-26,21,세종시,733.340651
2024-07-26,22,세종시,707.707498
2024-07-26,23,세종시,646.511477
2024-07-26,24,세종시,638.698585
2024-07-26,1,울산시,3673.923097
2024-07-26,2,울산시,3672.972656
2024-07-26,3,울산시,3672.813722
2024-07-26,4,울산시,3676.303556
2024-07-26,5,울산시,3677.460768
2024-07-26,6,울산시,3678.411142
2024-07-26,7,울산시,3708.29123
2024-07-26,8,울산시,4024.342397
2024-07-26,9,울산시,4450.592312
2024-07-26,10,울산시,4574.456123
2024-07-26,11,울산시,4635.466391
2024-07-26,12,울산시,4679.814206
2024-07-26,13,울산시,4715.099469
2024-07-26,14,울산시,4771.897673
2024-07-26,15,울산시,4727.818892
2024-07-26,16,울산시,4731.711666
2024-07-26,17,울산시,4674.855122
2024-07-26,18,울산시,4580.774331
2024-07-26,19,울산시,4618.526994
2024-07-26,20,울산시,4679.579847
2024-07-26,21,울산시,4449.004434
2024-07-26,22,울산시,4368.104468
2024-07-26,23,울산시,4168.166249
2024-07-26,24,울산시,3678.678254
2024-07-26,1,부산시,5237.205553
2024-07-26,2,부산시,4447.939699
2024-07-26,3,부산시,4448.235195
2024-07-26,4,부산시,4258.066775
2024-07-26,5,부산시,4067.235728
2024-07-26,6,부산시,4084.271926
2024-07-26,7,부산시,4371.444525
2024-07-26,8,부산시,4559.786286
2024-07-26,9,부산시,5124.163697
2024-07-26,10,부산시,5312.397368
2024-07-26,11,부산시,5317.103756
2024-07-26,12,부산시,5323.435621
2024-07-26,13,부산시,5325.638763
2024-07-26,14,부산시,5346.402327
2024-07-26,15,부산시,5311.945747
2024-07-26,16,부산시,5288.491073
2024-07-26,17,부산시,5275.416798
2024-07-26,18,부산시,5262.287281
2024-07-26,19,부산시,5264.246839
2024-07-26,20,부산시,5254.917882
2024-07-26,21,부산시,5233.014279
2024-07-26,22,부산시,5218.386496
2024-07-26,23,부산시,5219.009928
2024-07-26,24,부산시,5221.005733
2024-07-27,1,경기도,8283.629391
2024-07-27,2,경기도,7353.417589
2024-07-27,3,경기도,6503.473213
2024-07-27,4,경기도,5931.915218
2024-07-27,5,경기도,5829.225912
2024-07-27,6,경기도,5984.40161
2024-07-27,7,경기도,6490.447868
2024-07-27,8,경기도,7602.20032
2024-07-27,9,경기도,8871.46143
2024-07-27,10,경기도,10563.84333
2024-07-27,11,경기도,10888.07863
2024-07-27,12,경기도,11042.71668
2024-07-27,13,경기도,11185.29837
2024-07-27,14,경기도,11248.66652
2024-07-27,15,경기도,10973.45506
2024-07-27,16,경기도,10806.5697
2024-07-27,17,경기도,10653.35582
2024-07-27,18,경기도,10319.14968
2024-07-27,19,경기도,10749.0003
2024-07-27,20,경기도,11188.96975
2024-07-27,21,경기도,10722.83597
2024-07-27,22,경기도,10154.12745
2024-07-27,23,경기도,9867.624419
2024-07-27,24,경기도,9065.486132
2024-07-27,1,강원도,2491.584982
2024-07-27,2,강원도,2325.62395
2024-07-27,3,강원도,2217.31841
2024-07-27,4,강원도,2223.145314
2024-07-27,5,강원도,2229.996525
2024-07-27,6,강원도,2239.033974
2024-07-27,7,강원도,2255.860091
2024-07-27,8,강원도,2273.164216
2024-07-27,9,강원도,2337.575683
2024-07-27,10,강원도,2404.216149
2024-07-27,11,강원도,2534.401378
2024-07-27,12,강원도,2673.147514
2024-07-27,13,강원도,2645.001507
2024-07-27,14,강원도,2607.239452
2024-07-27,15,강원도,2608.926084
2024-07-27,16,강원도,2557.858339
2024-07-27,17,강원도,2555.718669
2024-07-27,18,강원도,2846.305777
2024-07-27,19,강원도,2964.954994
2024-07-27,20,강원도,3070.14027
2024-07-27,21,강원도,3049.483394
2024-07-27,22,강원도,2950.805135
2024-07-27,23,강원도,2918.899218
2024-07-27,24,강원도,2820.195062
2024-07-27,1,경상남도,6409.953961
2024-07-27,2,경상남도,6280.940777
2024-07-27,3,경상남도,6353.124256
2024-07-27,4,경상남도,6404.318987
2024-07-27,5,경상남도,6412.454953
2024-07-27,6,경상남도,6286.430961
2024-07-27,7,경상남도,6164.121794
2024-07-27,8,경상남도,5900.798438
2024-07-27,9,경상남도,5949.770413
2024-07-27,10,경상남도,5668.917773
2024-07-27,11,경상남도,5758.106585
2024-07-27,12,경상남도,5813.231505
2024-07-27,13,경상남도,5785.441259
2024-07-27,14,경상남도,5810.914962
2024-07-27,15,경상남도,5806.600396
2024-07-27,16,경상남도,6038.041529
2024-07-27,17,경상남도,6555.61231
2024-07-27,18,경상남도,6808.6421
2024-07-27,19,경상남도,6998.889561
2024-07-27,20,경상남도,6946.684201
2024-07-27,21,경상남도,6873.292061
2024-07-27,22,경상남도,6833.225363
2024-07-27,23,경상남도,6666.649165
2024-07-27,24,경상남도,6719.696628
2024-07-27,1,경상북도,8582.023147
2024-07-27,2,경상북도,8492.996979
2024-07-27,3,경상북도,8309.082451
2024-07-27,4,경상북도,8277.277291
2024-07-27,5,경상북도,8250.917667
2024-07-27,6,경상북도,8250.954386
2024-07-27,7,경상북도,8271.78151
2024-07-27,8,경상북도,8355.698654
2024-07-27,9,경상북도,8421.448713
2024-07-27,10,경상북도,8631.652629
2024-07-27,11,경상북도,8656.592739
2024-07-27,12,경상북도,8695.279725
2024-07-27,13,경상북도,8674.29175
2024-07-27,14,경상북도,8693.664382
2024-07-27,15,경상북도,8662.617659
2024-07-27,16,경상북도,8601.235636
2024-07-27,17,경상북도,8510.172899
2024-07-27,18,경상북도,8746.890035
2024-07-27,19,경상북도,8887.284993
2024-07-27,20,경상북도,8887.330918
2024-07-27,21,경상북도,8894.39405
2024-07-27,22,경상북도,8780.928321
2024-07-27,23,경상북도,8777.976767
2024-07-27,24,경상북도,8481.509717
2024-07-27,1,전라남도,7154.925095
2024-07-27,2,전라남도,7119.32138
2024-07-27,3,전라남도,6877.318052
2024-07-27,4,전라남도,6861.503437
2024-07-27,5,전라남도,6851.208111
2024-07-27,6,전라남도,6828.83582
2024-07-27,7,전라남도,6907.141701
2024-07-27,8,전라남도,7085.674726
2024-07-27,9,전라남도,7300.817916
2024-07-27,10,전라남도,7600.081168
2024-07-27,11,전라남도,7737.288993
2024-07-27,12,전라남도,7907.002304
2024-07-27,13,전라남도,7994.614106
2024-07-27,14,전라남도,8273.891497
2024-07-27,15,전라남도,8578.380969
2024-07-27,16,전라남도,8481.777408
2024-07-27,17,전라남도,8299.845707
2024-07-27,18,전라남도,8062.280656
2024-07-27,19,전라남도,7765.295672
2024-07-27,20,전라남도,7548.042537
2024-07-27,21,전라남도,7502.83391
2024-07-27,22,전라남도,7228.809036
2024-07-27,23,전라남도,7129.049408
2024-07-27,24,전라남도,7120.259425
2024-07-27,1,전라북도,937.876575
2024-07-27,2,전라북도,934.857157
2024-07-27,3,전라북도,950.799569
2024-07-27,4,전라북도,949.305209
2024-07-27,5,전라북도,951.379372
2024-07-27,6,전라북도,957.236415
2024-07-27,7,전라북도,979.077426
2024-07-27,8,전라북도,1055.496741
2024-07-27,9,전라북도,1155.184082
2024-07-27,10,전라북도,1227.750138
2024-07-27,11,전라북도,1292.818599
2024-07-27,12,전라북도,1303.094752
2024-07-27,13,전라북도,1264.778371
2024-07-27,14,전라북도,1249.984106
2024-07-27,15,전라북도,1079.10168
2024-07-27,16,전라북도,1114.071847
2024-07-27,17,전라북도,1188.909875
2024-07-27,18,전라북도,1510.334694
2024-07-27,19,전라북도,1660.187582
2024-07-27,20,전라북도,1672.443465
2024-07-27,21,전라북도,1630.548957
2024-07-27,22,전라북도,1613.697265
2024-07-27,23,전라북도,1559.11477
2024-07-27,24,전라북도,1087.155436
2024-07-27,1,충청남도,14604.32162
2024-07-27,2,충청남도,13663.56984
2024-07-27,3,충청남도,13358.33583
2024-07-27,4,충청남도,13095.59516
2024-07-27,5,충청남도,13080.6103
2024-07-27,6,충청남도,13111.03236
2024-07-27,7,충청남도,13110.36701
2024-07-27,8,충청남도,13258.33789
2024-07-27,9,충청남도,13510.64314
2024-07-27,10,충청남도,13400.96193
2024-07-27,11,충청남도,13238.76579
2024-07-27,12,충청남도,13343.59581
2024-07-27,13,충청남도,13153.34903
2024-07-27,14,충청남도,13471.72767
2024-07-27,15,충청남도,13459.95369
2024-07-27,16,충청남도,13645.59522
2024-07-27,17,충청남도,13671.42177
2024-07-27,18,충청남도,13580.98021
2024-07-27,19,충청남도,13861.04318
2024-07-27,20,충청남도,13986.96346
2024-07-27,21,충청남도,13822.39019
2024-07-27,22,충청남도,13441.53824
2024-07-27,23,충청남도,13326.71257
2024-07-27,24,충청남도,13166.14888
2024-07-27,1,충청북도,469.853095
2024-07-27,2,충청북도,471.887529
2024-07-27,3,충청북도,477.833436
2024-07-27,4,충청북도,480.29176
2024-07-27,5,충청북도,480.379623
2024-07-27,6,충청북도,480.70021
2024-07-27,7,충청북도,489.919717
2024-07-27,8,충청북도,518.047112
2024-07-27,9,충청북도,586.842983
2024-07-27,10,충청북도,610.887763
2024-07-27,11,충청북도,646.694239
2024-07-27,12,충청북도,646.68917
2024-07-27,13,충청북도,607.404406
2024-07-27,14,충청북도,598.803665
2024-07-27,15,충청북도,568.067722
2024-07-27,16,충청북도,532.547045
2024-07-27,17,충청북도,553.541554
2024-07-27,18,충청북도,543.543073
2024-07-27,19,충청북도,530.560946
2024-07-27,20,충청북도,549.327401
2024-07-27,21,충청북도,527.988638
2024-07-27,22,충청북도,513.734323
2024-07-27,23,충청북도,473.478378
2024-07-27,24,충청북도,471.523516
2024-07-27,1,제주도,492.621192
2024-07-27,2,제주도,478.17032
2024-07-27,3,제주도,450.021554
2024-07-27,4,제주도,467.729258
2024-07-27,5,제주도,480.654601
2024-07-27,6,제주도,463.880757
2024-07-27,7,제주도,471.726827
2024-07-27,8,제주도,571.469083
2024-07-27,9,제주도,637.04412
2024-07-27,10,제주도,619.132248
2024-07-27,11,제주도,683.195286
2024-07-27,12,제주도,736.190871
2024-07-27,13,제주도,784.305296
2024-07-27,14,제주도,773.014172
2024-07-27,15,제주도,756.721083
2024-07-27,16,제주도,684.528009
2024-07-27,17,제주도,642.695033
2024-07-27,18,제주도,671.131735
2024-07-27,19,제주도,659.525457
2024-07-27,20,제주도,677.178481
2024-07-27,21,제주도,691.123208
2024-07-27,22,제주도,689.479298
2024-07-27,23,제주도,610.729145
2024-07-27,24,제주도,572.501709
2024-07-27,1,서울시,740.592354
2024-07-27,2,서울시,762.847579
2024-07-27,3,서울시,756.309635
2024-07-27,4,서울시,657.067817
2024-07-27,5,서울시,633.548504
2024-07-27,6,서울시,648.817138
2024-07-27,7,서울시,655.726697
2024-07-27,8,서울시,629.677052
2024-07-27,9,서울시,745.289796
2024-07-27,10,서울시,795.118814
2024-07-27,11,서울시,792.512756
2024-07-27,12,서울시,784.941102
2024-07-27,13,서울시,786.706676
2024-07-27,14,서울시,790.653713
2024-07-27,15,서울시,788.965078
2024-07-27,16,서울시,774.970803
2024-07-27,17,서울시,749.168037
2024-07-27,18,서울시,720.242027
2024-07-27,19,서울시,749.130648
2024-07-27,20,서울시,757.85315
2024-07-27,21,서울시,757.526834
2024-07-27,22,서울시,753.052087
2024-07-27,23,서울시,752.162508
2024-07-27,24,서울시,752.091948
2024-07-27,1,인천시,5053.059124
2024-07-27,2,인천시,4568.782782
2024-07-27,3,인천시,4601.011889
2024-07-27,4,인천시,4551.401388
2024-07-27,5,인천시,4551.419578
2024-07-27,6,인천시,4560.021389
2024-07-27,7,인천시,4617.264241
2024-07-27,8,인천시,4701.135775
2024-07-27,9,인천시,5265.399827
2024-07-27,10,인천시,6132.622819
2024-07-27,11,인천시,7574.516171
2024-07-27,12,인천시,7997.091872
2024-07-27,13,인천시,8101.64786
2024-07-27,14,인천시,8154.616376
2024-07-27,15,인천시,8125.111359
2024-07-27,16,인천시,8132.379688
2024-07-27,17,인천시,8077.107849
2024-07-27,18,인천시,8053.971435
2024-07-27,19,인천시,8108.444413
2024-07-27,20,인천시,8433.812354
2024-07-27,21,인천시,8530.094
2024-07-27,22,인천시,7470.094194
2024-07-27,23,인천시,5785.599801
2024-07-27,24,인천시,4811.814648
2024-07-27,1,대전시,6.617463
2024-07-27,2,대전시,6.651451
2024-07-27,3,대전시,6.640845
2024-07-27,4,대전시,6.659647
2024-07-27,5,대전시,6.630477
2024-07-27,6,대전시,6.675195
2024-07-27,7,대전시,6.93139
2024-07-27,8,대전시,8.339022
2024-07-27,9,대전시,10.057702
2024-07-27,10,대전시,11.633624
2024-07-27,11,대전시,12.215926
2024-07-27,12,대전시,11.556451
2024-07-27,13,대전시,9.987553
2024-07-27,14,대전시,10.148966
2024-07-27,15,대전시,8.497377
2024-07-27,16,대전시,8.866826
2024-07-27,17,대전시,9.728133
2024-07-27,18,대전시,8.403767
2024-07-27,19,대전시,7.328427
2024-07-27,20,대전시,6.685619
2024-07-27,21,대전시,6.504657
2024-07-27,22,대전시,6.528759
2024-07-27,23,대전시,6.555271
2024-07-27,24,대전시,6.57022
2024-07-27,1,광주시,21.278041
2024-07-27,2,광주시,21.274393
2024-07-27,3,광주시,21.320045
2024-07-27,4,광주시,21.300398
2024-07-27,5,광주시,21.270554
2024-07-27,6,광주시,21.242552
2024-07-27,7,광주시,22.46354
2024-07-27,8,광주시,28.305255
2024-07-27,9,광주시,36.314256
2024-07-27,10,광주시,35.582162
2024-07-27,11,광주시,41.484962
2024-07-27,12,광주시,72.742705
2024-07-27,13,광주시,92.429825
2024-07-27,14,광주시,99.574603
2024-07-27,15,광주시,102.302366
2024-07-27,16,광주시,92.04811
2024-07-27,17,광주시,86.960081
2024-07-27,18,광주시,69.754242
2024-07-27,19,광주시,26.492981
2024-07-27,20,광주시,23.057449
2024-07-27,21,광주시,21.602647
2024-07-27,22,광주시,21.336228
2024-07-27,23,광주시,20.935285
2024-07-27,24,광주시,20.805567
2024-07-27,1,대구시,273.739094
2024-07-27,2,대구시,275.147516
2024-07-27,3,대구시,274.322172
2024-07-27,4,대구시,273.897919
2024-07-27,5,대구시,273.877185
2024-07-27,6,대구시,275.086043
2024-07-27,7,대구시,276.392085
2024-07-27,8,대구시,279.255556
2024-07-27,9,대구시,286.207044
2024-07-27,10,대구시,294.765605
2024-07-27,11,대구시,304.614925
2024-07-27,12,대구시,304.258215
2024-07-27,13,대구시,306.308639
2024-07-27,14,대구시,309.222395
2024-07-27,15,대구시,302.589542
2024-07-27,16,대구시,305.676086
2024-07-27,17,대구시,291.671235
2024-07-27,18,대구시,281.143757
2024-07-27,19,대구시,277.862942
2024-07-27,20,대구시,307.374617
2024-07-27,21,대구시,328.830671
2024-07-27,22,대구시,273.545804
2024-07-27,23,대구시,273.366807
2024-07-27,24,대구시,273.794575
2024-07-27,1,세종시,439.632646
2024-07-27,2,세종시,467.16606
2024-07-27,3,세종시,467.401055
2024-07-27,4,세종시,383.01374
2024-07-27,5,세종시,370.001416
2024-07-27,6,세종시,370.180388
2024-07-27,7,세종시,375.162511
2024-07-27,8,세종시,373.335401
2024-07-27,9,세종시,424.221746
2024-07-27,10,세종시,405.503749
2024-07-27,11,세종시,381.133618
2024-07-27,12,세종시,379.705037
2024-07-27,13,세종시,395.805003
2024-07-27,14,세종시,378.588766
2024-07-27,15,세종시,429.621408
2024-07-27,16,세종시,461.360296
2024-07-27,17,세종시,459.701198
2024-07-27,18,세종시,444.556843
2024-07-27,19,세종시,458.752215
2024-07-27,20,세종시,459.529056
2024-07-27,21,세종시,455.960083
2024-07-27,22,세종시,455.637534
2024-07-27,23,세종시,458.69322
2024-07-27,24,세종시,458.080521
2024-07-27,1,울산시,3678.312066
2024-07-27,2,울산시,3679.857721
2024-07-27,3,울산시,3681.220362
2024-07-27,4,울산시,3675.928142
2024-07-27,5,울산시,3676.851854
2024-07-27,6,울산시,3679.695854
2024-07-27,7,울산시,3681.834285
2024-07-27,8,울산시,3689.512666
2024-07-27,9,울산시,3700.33832
2024-07-27,10,울산시,3727.084475
2024-07-27,11,울산시,3786.651636
2024-07-27,12,울산시,3783.519366
2024-07-27,13,울산시,3731.464445
2024-07-27,14,울산시,3720.224171
2024-07-27,15,울산시,3705.162461
2024-07-27,16,울산시,3705.261953
2024-07-27,17,울산시,3720.552725
2024-07-27,18,울산시,3956.418044
2024-07-27,19,울산시,4364.003372
2024-07-27,20,울산시,4529.932388
2024-07-27,21,울산시,4672.905723
2024-07-27,22,울산시,4394.415239
2024-07-27,23,울산시,4243.954273
2024-07-27,24,울산시,3789.361159
2024-07-27,1,부산시,4997.17056
2024-07-27,2,부산시,4586.112268
2024-07-27,3,부산시,4065.670014
2024-07-27,4,부산시,4066.435105
2024-07-27,5,부산시,4066.058354
2024-07-27,6,부산시,4066.544686
2024-07-27,7,부산시,4070.84427
2024-07-27,8,부산시,4094.089785
2024-07-27,9,부산시,4270.82938
2024-07-27,10,부산시,4578.118858
2024-07-27,11,부산시,4686.924855
2024-07-27,12,부산시,4692.401937
2024-07-27,13,부산시,4690.710302
2024-07-27,14,부산시,4687.965865
2024-07-27,15,부산시,4687.504077
2024-07-27,16,부산시,4677.942862
2024-07-27,17,부산시,5129.774847
2024-07-27,18,부산시,5235.794037
2024-07-27,19,부산시,5225.028113
2024-07-27,20,부산시,5221.591586
2024-07-27,21,부산시,5215.706644
2024-07-27,22,부산시,5214.455838
2024-07-27,23,부산시,5217.659853
2024-07-27,24,부산시,5181.772677
2024-07-28,1,경기도,7186.535761
2024-07-28,2,경기도,5784.54093
2024-07-28,3,경기도,5398.768875
2024-07-28,4,경기도,5407.314857
2024-07-28,5,경기도,5590.921947
2024-07-28,6,경기도,5750.762337
2024-07-28,7,경기도,5908.755777
2024-07-28,8,경기도,6713.338753
2024-07-28,9,경기도,7524.179478
2024-07-28,10,경기도,9125.062148
2024-07-28,11,경기도,10090.02565
2024-07-28,12,경기도,10425.49993
2024-07-28,13,경기도,10931.09525
2024-07-28,14,경기도,11130.33464
2024-07-28,15,경기도,11327.05961
2024-07-28,16,경기도,11166.0705
2024-07-28,17,경기도,10707.41325
2024-07-28,18,경기도,10749.06518
2024-07-28,19,경기도,10976.87879
2024-07-28,20,경기도,10746.52916
2024-07-28,21,경기도,10045.86628
2024-07-28,22,경기도,9634.672742
2024-07-28,23,경기도,9285.795201
2024-07-28,24,경기도,8329.653601
2024-07-28,1,강원도,2470.921533
2024-07-28,2,강원도,2385.469551
2024-07-28,3,강원도,2335.859749
2024-07-28,4,강원도,2263.566703
2024-07-28,5,강원도,2258.537677
2024-07-28,6,강원도,2275.212541
2024-07-28,7,강원도,2321.636512
2024-07-28,8,강원도,2379.031134
2024-07-28,9,강원도,2361.434632
2024-07-28,10,강원도,2398.737417
2024-07-28,11,강원도,2482.592855
2024-07-28,12,강원도,2609.698257
2024-07-28,13,강원도,2738.602767
2024-07-28,14,강원도,2776.020848
2024-07-28,15,강원도,2780.109863
2024-07-28,16,강원도,2977.021219
2024-07-28,17,강원도,3227.439526
2024-07-28,18,강원도,3943.8689
2024-07-28,19,강원도,3797.81755
2024-07-28,20,강원도,3599.297302
2024-07-28,21,강원도,3584.731064
2024-07-28,22,강원도,3541.073791
2024-07-28,23,강원도,3593.923497
2024-07-28,24,강원도,3595.165356
2024-07-28,1,경상남도,6687.766278
2024-07-28,2,경상남도,6820.260145
2024-07-28,3,경상남도,6293.162797
2024-07-28,4,경상남도,5733.601875
2024-07-28,5,경상남도,5181.870684
2024-07-28,6,경상남도,4890.276948
2024-07-28,7,경상남도,4810.711644
2024-07-28,8,경상남도,4701.143484
2024-07-28,9,경상남도,4772.79762
2024-07-28,10,경상남도,4767.916886
2024-07-28,11,경상남도,4841.28643
2024-07-28,12,경상남도,4764.820886
2024-07-28,13,경상남도,4792.951425
2024-07-28,14,경상남도,4956.544208
2024-07-28,15,경상남도,4855.654423
2024-07-28,16,경상남도,5125.04732
2024-07-28,17,경상남도,5420.278034
2024-07-28,18,경상남도,5455.551473
2024-07-28,19,경상남도,5941.026792
2024-07-28,20,경상남도,6280.049322
2024-07-28,21,경상남도,6594.822504
2024-07-28,22,경상남도,6521.434454
2024-07-28,23,경상남도,6382.273457
2024-07-28,24,경상남도,5955.460044
2024-07-28,1,경상북도,8262.359137
2024-07-28,2,경상북도,8067.12793
2024-07-28,3,경상북도,8073.950062
2024-07-28,4,경상북도,8118.952348
2024-07-28,5,경상북도,8137.649146
2024-07-28,6,경상북도,8143.150096
2024-07-28,7,경상북도,8172.276453
2024-07-28,8,경상북도,8261.710078
2024-07-28,9,경상북도,8399.615078
2024-07-28,10,경상북도,8536.615162
2024-07-28,11,경상북도,8593.08867
2024-07-28,12,경상북도,8661.008325
2024-07-28,13,경상북도,8666.093579
2024-07-28,14,경상북도,8652.079264
2024-07-28,15,경상북도,8595.044596
2024-07-28,16,경상북도,8578.920477
2024-07-28,17,경상북도,8585.294426
2024-07-28,18,경상북도,8883.865794
2024-07-28,19,경상북도,9216.35267
2024-07-28,20,경상북도,9167.839499
2024-07-28,21,경상북도,9179.449853
2024-07-28,22,경상북도,9181.536129
2024-07-28,23,경상북도,8984.982019
2024-07-28,24,경상북도,8388.427356
2024-07-28,1,전라남도,7030.312944
2024-07-28,2,전라남도,6839.858123
2024-07-28,3,전라남도,6789.186373
2024-07-28,4,전라남도,6750.925567
2024-07-28,5,전라남도,6722.471112
2024-07-28,6,전라남도,6762.845653
2024-07-28,7,전라남도,6829.127214
2024-07-28,8,전라남도,6871.583917
2024-07-28,9,전라남도,6881.945781
2024-07-28,10,전라남도,7098.535726
2024-07-28,11,전라남도,7037.577627
2024-07-28,12,전라남도,7188.45921
2024-07-28,13,전라남도,7463.022749
2024-07-28,14,전라남도,7754.303205
2024-07-28,15,전라남도,7764.983779
2024-07-28,16,전라남도,7674.573999
2024-07-28,17,전라남도,7921.322736
2024-07-28,18,전라남도,7928.610473
2024-07-28,19,전라남도,7606.948125
2024-07-28,20,전라남도,7415.067381
2024-07-28,21,전라남도,7248.848005
2024-07-28,22,전라남도,7197.986837
2024-07-28,23,전라남도,7074.811574
2024-07-28,24,전라남도,6996.487981
2024-07-28,1,전라북도,936.684179
2024-07-28,2,전라북도,944.712423
2024-07-28,3,전라북도,946.931444
2024-07-28,4,전라북도,947.34786
2024-07-28,5,전라북도,943.532658
2024-07-28,6,전라북도,942.158492
2024-07-28,7,전라북도,973.556006
2024-07-28,8,전라북도,1076.367737
2024-07-28,9,전라북도,1227.345047
2024-07-28,10,전라북도,1338.798599
2024-07-28,11,전라북도,1400.524952
2024-07-28,12,전라북도,1478.328211
2024-07-28,13,전라북도,1502.343952
2024-07-28,14,전라북도,1485.193382
2024-07-28,15,전라북도,1472.247827
2024-07-28,16,전라북도,1378.395005
2024-07-28,17,전라북도,1422.065201
2024-07-28,18,전라북도,1483.228424
2024-07-28,19,전라북도,1514.999783
2024-07-28,20,전라북도,1669.122989
2024-07-28,21,전라북도,1680.111717
2024-07-28,22,전라북도,1663.179855
2024-07-28,23,전라북도,1642.001135
2024-07-28,24,전라북도,1289.611888
2024-07-28,1,충청남도,13064.92678
2024-07-28,2,충청남도,12797.20147
2024-07-28,3,충청남도,12547.04093
2024-07-28,4,충청남도,12411.22225
2024-07-28,5,충청남도,12142.63833
2024-07-28,6,충청남도,11874.13241
2024-07-28,7,충청남도,11684.0147
2024-07-28,8,충청남도,11442.13196
2024-07-28,9,충청남도,11478.00837
2024-07-28,10,충청남도,11342.563
2024-07-28,11,충청남도,11830.50007
2024-07-28,12,충청남도,11362.13771
2024-07-28,13,충청남도,11374.95251
2024-07-28,14,충청남도,11619.34665
2024-07-28,15,충청남도,11530.03576
2024-07-28,16,충청남도,12156.21571
2024-07-28,17,충청남도,12590.82017
2024-07-28,18,충청남도,12910.29837
2024-07-28,19,충청남도,13611.31496
2024-07-28,20,충청남도,13772.15716
2024-07-28,21,충청남도,13941.98041
2024-07-28,22,충청남도,13194.26016
2024-07-28,23,충청남도,12844.43331
2024-07-28,24,충청남도,12797.5622
2024-07-28,1,충청북도,472.45223
2024-07-28,2,충청북도,473.506463
2024-07-28,3,충청북도,476.766696
2024-07-28,4,충청북도,474.860424
2024-07-28,5,충청북도,474.346916
2024-07-28,6,충청북도,474.753171
2024-07-28,7,충청북도,488.358196
2024-07-28,8,충청북도,518.541249
2024-07-28,9,충청북도,609.275426
2024-07-28,10,충청북도,643.900693
2024-07-28,11,충청북도,488.082838
2024-07-28,12,충청북도,598.877817
2024-07-28,13,충청북도,647.241353
2024-07-28,14,충청북도,647.99455
2024-07-28,15,충청북도,643.860828
2024-07-28,16,충청북도,605.978243
2024-07-28,17,충청북도,588.837078
2024-07-28,18,충청북도,560.058516
2024-07-28,19,충청북도,533.452201
2024-07-28,20,충청북도,559.238836
2024-07-28,21,충청북도,547.365361
2024-07-28,22,충청북도,525.83806
2024-07-28,23,충청북도,480.977078
2024-07-28,24,충청북도,478.903125
2024-07-28,1,제주도,485.829126
2024-07-28,2,제주도,460.663604
2024-07-28,3,제주도,412.175849
